c_addr_id,c_addr_cbd,c_name,c_name_chn,c_admin_type,c_firstyear,c_lastyear,x_coord,y_coord,belongs1_ID,belongs1_Name,belongs2_ID,belongs2_Name,belongs3_ID,belongs3_Name,belongs4_ID,belongs4_Name,belongs5_ID,belongs5_Name
300390,,"Mianyang wei","沔陽衛",Wei,1542,1643,0.0,0.0,300498,"湖廣都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300390,,"Mianyang wei","沔陽衛",Wei,1542,1643,0.0,0.0,300506,"興都留守司",4329,"明朝",,,,,,
300391,,"Xianling wei","顯陵衛",Wei,1539,1643,0.0,0.0,300506,"興都留守司",4329,"明朝",,,,,,
300392,,"Fuzhou zhong wei","福州中衛",Wei,1380,1643,0.0,0.0,300492,"福建都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300393,,"Fuzhou zuo wei","福州左衛",Wei,1388,1643,0.0,0.0,300492,"福建都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300394,,"Fuzhou you wei","福州右衛",Wei,1388,1643,0.0,0.0,300492,"福建都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300395,,"Xinghua wei","興化衛",Wei,1380,1643,0.0,0.0,300492,"福建都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300396,,"Quanzhou wei","泉州衛",Wei,1380,1643,0.0,0.0,300492,"福建都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300397,,"Zhangzhou wei","漳州衛",Wei,1380,1643,0.0,0.0,300492,"福建都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300398,,"Funing wei","福寧衛",Wei,1387,1643,0.0,0.0,300492,"福建都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300399,,"Zhendong wei","鎮東衛",Wei,1387,1643,0.0,0.0,300492,"福建都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300400,,"Pinghai wei","平海衛",Wei,1387,1643,0.0,0.0,300492,"福建都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300401,,"Zhenhai wei","鎮海衛",Wei,1387,1643,0.0,0.0,300492,"福建都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300402,,"Jianning zuo wei","建寧左衛",Wei,1380,1643,0.0,0.0,300493,"福建行都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300403,,"Jianning you wei","建寧右衛",Wei,1380,1643,0.0,0.0,300493,"福建行都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300404,,"Yanping wei","延平衛",Wei,1380,1643,0.0,0.0,300493,"福建行都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300405,,"Shaowu wei","邵武衛",Wei,1380,1643,0.0,0.0,300493,"福建行都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300406,,"Tingzhou wei","汀州衛",Wei,1380,1643,0.0,0.0,300493,"福建行都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300407,,"Nanchang zuo wei","南昌左衛",Wei,1380,1643,0.0,0.0,300500,"江西都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300408,,"Yuanzhou wei","袁州衛",Wei,1386,1643,0.0,0.0,300500,"江西都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300409,,"Ganzhou wei","贛州衛",Wei,1380,1643,0.0,0.0,300500,"江西都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300410,,"Guangzhou qian wei","廣州前衛",Wei,1390,1643,0.0,0.0,300494,"廣東都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300411,,"Guangzhou hou wei","廣州後衛",Wei,1390,1643,0.0,0.0,300494,"廣東都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300412,,"Guangzhou zuo wei","廣州左衛",Wei,1380,1643,0.0,0.0,300494,"廣東都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300413,,"Guangzhou you wei","廣州右衛",Wei,1380,1643,0.0,0.0,300494,"廣東都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300414,,"Nanhai wei","南海衛",Wei,1381,1643,0.0,0.0,300494,"廣東都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300415,,"Chaozhou wei","潮州衛",Wei,1380,1643,116.63666,23.66771,300494,"廣東都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300416,,"Leizhou wei","雷州衛",Wei,1380,1643,0.0,0.0,300494,"廣東都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300417,,"Hainan wei","海南衛",Wei,1380,1643,0.0,0.0,300494,"廣東都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300418,,"Qingyuan wei","清遠衛",Wei,1389,1643,0.0,0.0,300494,"廣東都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300419,,"Huizhou wei","惠州衛",Wei,1390,1643,0.0,0.0,300494,"廣東都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300420,,"Zhaoqing wei","肇慶衛",Wei,1389,1643,0.0,0.0,300494,"廣東都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300421,,"Guanghai wei","廣海衛",Wei,1394,1643,0.0,0.0,300494,"廣東都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300422,,"Jieshi wei","碣石衛",Wei,1389,1643,0.0,0.0,300494,"廣東都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300423,,"Shendian wei","神電衛",Wei,1394,1643,0.0,0.0,300494,"廣東都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300424,,"Lianzhou wei","廉州衛",Wei,1395,1643,0.0,0.0,300494,"廣東都指揮使司",302089,"前軍都督府",4329,"明朝",,,,
300425,,"Jizhou wei","薊州衛",Wei,1380,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300426,,"Zhending wei","真定衛",Wei,1380,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300426,,"Zhending wei","真定衛",Wei,1380,1402,0.0,0.0,302091,"北平都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300426,,"Zhending wei","真定衛",Wei,1370,1374,0.0,0.0,302103,"燕山都衛",4329,"明朝",,,,,,
300427,,"Yongping wei","永平衛",Wei,1380,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300427,,"Yongping wei","永平衛",Wei,1380,1402,0.0,0.0,302091,"北平都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300427,,"Yongping wei","永平衛",Wei,1370,1374,0.0,0.0,302103,"燕山都衛",4329,"明朝",,,,,,
300428,,"Shanhai wei","山海衛",Wei,1381,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300428,,"Shanhai wei","山海衛",Wei,1381,1402,0.0,0.0,302091,"北平都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300429,,"Zunhua wei","遵化衛",Wei,1380,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300429,,"Zunhua wei","遵化衛",Wei,1380,1402,0.0,0.0,302091,"北平都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300430,,"Miyun zhong wei","密雲中衛",Wei,1381,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300430,,"Miyun zhong wei","密雲中衛",Wei,1381,1402,0.0,0.0,302091,"北平都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300431,,"Miyun hou wei","密雲後衛",Wei,1397,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300431,,"Miyun hou wei","密雲後衛",Wei,1397,1402,0.0,0.0,302091,"北平都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300432,,"Kaiping zhong wunwei","開平中屯衛",Tunwei,1396,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300432,,"Kaiping zhong wunwei","開平中屯衛",Tunwei,1396,1402,0.0,0.0,302091,"北平都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300433,,"Xingzhou zuo wunwei","興州左屯衛",Tunwei,1393,1643,0.0,0.0,300491,"大寧都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300433,,"Xingzhou zuo wunwei","興州左屯衛",Tunwei,1393,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300434,,"Xingzhou you wunwei","興州右屯衛",Tunwei,1393,1643,0.0,0.0,300491,"大寧都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300434,,"Xingzhou you wunwei","興州右屯衛",Tunwei,1393,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300435,,"Xingzhou zhong wunwei","興州中屯衛",Tunwei,1393,1643,0.0,0.0,300491,"大寧都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300435,,"Xingzhou zhong wunwei","興州中屯衛",Tunwei,1393,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300436,,"Xingzhou qian tunwei","興州前屯衛",Tunwei,1393,1643,0.0,0.0,300491,"大寧都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300436,,"Xingzhou qian tunwei","興州前屯衛",Tunwei,1393,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300437,,"Xingzhou hou tunwei","興州後屯衛",Tunwei,1393,1643,0.0,0.0,300491,"大寧都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300437,,"Xingzhou hou tunwei","興州後屯衛",Tunwei,1393,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300438,,"Yanqing wei","延慶衛",Wei,1567,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300439,,"Dongsheng zuo wei","東勝左衛",Wei,1393,1401,0.0,0.0,4817,"山西行都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300439,,"Dongsheng zuo wei","東勝左衛",Wei,1393,1401,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300440,,"Dongsheng you wei","東勝右衛",Wei,1393,1401,0.0,0.0,4817,"山西行都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300440,,"Dongsheng you wei","東勝右衛",Wei,1393,1401,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300441,,"Zhenshuo wei","鎮朔衛",Wei,1393,1401,112.69357,40.00809,4817,"山西行都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300441,,"Zhenshuo wei","鎮朔衛",Wei,1393,1401,112.69357,40.00809,302086,"後軍都督府",4329,"明朝",,,,,,
300442,,"Zhoulu wei","涿鹿衛",Wei,1409,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300443,,"Shenwu you wei","神武右衛",Wei,1430,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300444,,"Shenwu zhong wei","神武中衛",Wei,1400,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300445,,"Zhongyi zhong wei","忠義中衛",Wei,1403,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300446,,"Lulong wei","盧龍衛",Wei,1406,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300447,,"Wuqing wei","武清衛",Wei,1405,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300448,,"Funing wei","撫寧衛",Wei,1405,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300449,,"Dezhou wei","德州衛",Wei,1376,1643,0.0,0.0,300490,"北直隸",4329,"明朝",,,,,,
300450,,"Ningshan wei","寧山衛",Wei,1380,1643,0.0,0.0,300497,"河南都指揮使司",302088,"中軍都督府",4329,"明朝",,,,
300450,,"Ningshan wei","寧山衛",Wei,1380,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300451,,"Datong zhong tunwei","大同中屯衛",Tunwei,1395,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300451,,"Datong zhong tunwei","大同中屯衛",Tunwei,1395,1402,0.0,0.0,302091,"北平都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300452,,"Shenyang zhong tunwei","瀋陽中屯衛",Tunwei,1398,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300452,,"Shenyang zhong tunwei","瀋陽中屯衛",Tunwei,1398,1402,0.0,0.0,302091,"北平都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300453,,"Dingzhou wei","定州衛",Wei,1402,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300454,,"Tianjin zuo wei","天津左衛",Wei,1597,1643,0.0,0.0,302020,"天津巡撫",4329,"明朝",,,,,,
300454,,"Tianjin zuo wei","天津左衛",Wei,1639,1643,0.0,0.0,302020,"天津巡撫",302054,"保定總督",4329,"明朝",,,,
300454,,"Tianjin zuo wei","天津左衛",Wei,1404,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300455,,"Tianjin you wei","天津右衛",Wei,1597,1643,0.0,0.0,302020,"天津巡撫",4329,"明朝",,,,,,
300455,,"Tianjin you wei","天津右衛",Wei,1639,1643,0.0,0.0,302020,"天津巡撫",302054,"保定總督",4329,"明朝",,,,
300455,,"Tianjin you wei","天津右衛",Wei,1406,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300456,,"Tongzhou zuo wei","通州左衛",Wei,1407,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300457,,"Tongzhou you wei","通州右衛",Wei,1409,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300458,,"Zhuolu zuo wei","涿鹿左衛",Wei,1409,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300459,,"Zhuolu zhong wei","涿鹿中衛",Wei,1419,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300460,,"Hejian wei","河間衛",Wei,1412,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300461,,"Tongguan wei","潼關衛",Wei,1380,1643,110.27365,34.59881,300497,"河南都指揮使司",302088,"中軍都督府",4329,"明朝",,,,
300461,,"Tongguan wei","潼關衛",Wei,1380,1643,110.27365,34.59881,302088,"中軍都督府",4329,"明朝",,,,,,
300462,,"Dezhou zuo wei","德州左衛",Wei,1407,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300463,,"Baoding zuo wei","保定左衛",Wei,1403,1643,0.0,0.0,300491,"大寧都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300464,,"Baoding you wei","保定右衛",Wei,1403,1643,0.0,0.0,300491,"大寧都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300465,,"Baoding zhong wei","保定中衛",Wei,1403,1643,0.0,0.0,300491,"大寧都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300466,,"Baoding qian wei","保定前衛",Wei,1403,1643,0.0,0.0,300491,"大寧都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300467,,"Baoding hou wei","保定後衛",Wei,1403,1643,0.0,0.0,300491,"大寧都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300468,,"Yingzhou zuo tunwei","營州左屯衛",Tunwei,1393,1643,0.0,0.0,300491,"大寧都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300469,,"Yingzhou qian tunwei","營州前屯衛",Tunwei,1393,1643,0.0,0.0,300491,"大寧都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300470,,"Yingzhou hou tunwei","營州後屯衛",Tunwei,1392,1643,0.0,0.0,300491,"大寧都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300471,,"Maoshan wei","茂山衛",Wei,1452,1643,0.0,0.0,300491,"大寧都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300472,,"Yanqing zuo wei","延慶左衛",Wei,1567,1643,0.0,0.0,4348,"萬全都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300473,,"Yanqing you wei","延慶右衛",Wei,1567,1643,0.0,0.0,4348,"萬全都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300474,,"Baoan wei","保安衛",Wei,1430,1643,0.0,0.0,4348,"萬全都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300474,,"Baoan wei","保安衛",Wei,1414,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300475,,"Yuzhou wei","蔚州衛",Wei,1430,1643,0.0,0.0,4348,"萬全都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300475,,"Yuzhou wei","蔚州衛",Wei,1380,1643,0.0,0.0,4817,"山西行都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300475,,"Yuzhou wei","蔚州衛",Wei,1380,1643,0.0,0.0,302086,"後軍都督府",4329,"明朝",,,,,,
300475,,"Yuzhou wei","蔚州衛",Wei,1371,1374,0.0,0.0,302131,"大同都衛",4329,"明朝",,,,,,
300476,,"Taiyuan zuo wei","太原左衛",Wei,1380,1643,0.0,0.0,300503,"山西都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300476,,"Taiyuan zuo wei","太原左衛",Wei,1370,1374,0.0,0.0,302085,"太原都衛",4329,"明朝",,,,,,
300477,,"TaiyuanBaoding you wei","太原右衛",Wei,1380,1643,0.0,0.0,300503,"山西都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300477,,"TaiyuanBaoding you wei","太原右衛",Wei,1370,1374,0.0,0.0,302085,"太原都衛",4329,"明朝",,,,,,
300478,,"Taiyuan qian wei","太原前衛",Wei,1380,1643,0.0,0.0,300503,"山西都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300478,,"Taiyuan qian wei","太原前衛",Wei,1370,1374,0.0,0.0,302085,"太原都衛",4329,"明朝",,,,,,
300479,,"Zhenwu wei","振武衛",Wei,1380,1643,0.0,0.0,300503,"山西都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300480,,"Pingyang wei","平陽衛",Wei,1380,1643,0.0,0.0,300503,"山西都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300480,,"Pingyang wei","平陽衛",Wei,1370,1374,0.0,0.0,302085,"太原都衛",4329,"明朝",,,,,,
300481,,"Zhenxi wei","鎮西衛",Wei,1380,1643,106.34501,26.76411,300503,"山西都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300482,,"Luzhou wei","潞州衛",Wei,1380,1643,0.0,0.0,300503,"山西都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300482,,"Luzhou wei","潞州衛",Wei,1370,1374,0.0,0.0,302085,"太原都衛",4329,"明朝",,,,,,
300483,,"Shenyang zhong huwei","瀋陽中護衛",Wei,1409,1643,0.0,0.0,300503,"山西都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300484,,"Fenzhou wei","汾州衛",Wei,1394,1643,0.0,0.0,300503,"山西都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300486,,"Zhenlu wei","鎮虜衛",Wei,1393,1643,113.21869,40.23115,4817,"山西行都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300487,,"Andong zhong tunwei","安東中屯衛",Tunwei,1397,1401,0.0,0.0,4817,"山西行都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300488,,"Tiancheng wei","天城衛",Wei,1393,1643,0.0,0.0,4817,"山西行都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300489,,"Weiyuan wei","威遠衛",Wei,1438,1643,112.3481,39.94782,4817,"山西行都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300490,,"Bei zhili","北直隸",Sheng,1368,1643,116.368,39.93143,4329,"明朝",,,,,,,,
300491,,"Daning Duzhihuishisi","大寧都指揮使司",Duzhihuishisi,1387,1643,,,302086,"後軍都督府",4329,"明朝",,,,,,
300492,,"Fujian Duzhihuishisi","福建都指揮使司",Duzhihuishisi,1380,1643,,,302089,"前軍都督府",4329,"明朝",,,,,,
300493,,"Fujian Xingduzhihuishisi","福建行都指揮使司",Duzhihuishisi,1380,1643,,,302089,"前軍都督府",4329,"明朝",,,,,,
300494,,"Guangdong Duzhihuishisi","廣東都指揮使司",Duzhihuishisi,1380,1643,,,302089,"前軍都督府",4329,"明朝",,,,,,
300495,,"Guangxi Duzhihuishisi","廣西都指揮使司",Duzhihuishisi,1380,1643,,,302087,"右軍都督府",4329,"明朝",,,,,,
300496,,"Guizhou Duzhihuishisi","貴州都指揮使司",Duzhihuishisi,1380,1643,,,302087,"右軍都督府",4329,"明朝",,,,,,
300497,,"Henan Duzhihuishisi","河南都指揮使司",Duzhihuishisi,1380,1643,,,302088,"中軍都督府",4329,"明朝",,,,,,
300498,,"Huguang Duzhihuishisi","湖廣都指揮使司",Duzhihuishisi,1380,1643,,,302089,"前軍都督府",4329,"明朝",,,,,,
300499,,"Huguang Xingduzhihuishisi","湖廣行都指揮使司",Duzhihuishisi,1467,1643,,,4329,"明朝",,,,,,,,
300499,,"Huguang Xingduzhihuishisi","湖廣行都指揮使司",Duzhihuishisi,1467,1643,,,302089,"前軍都督府",4329,"明朝",,,,,,
300500,,"Jiangxi Duzhihuishisi","江西都指揮使司",Duzhihuishisi,1380,1643,,,302089,"前軍都督府",4329,"明朝",,,,,,
300501,,"Nan zhili","南直隸",Sheng,1368,1643,,,4329,"明朝",,,,,,,,
300502,,"Shaanxi Duzhihuishisi","陝西都指揮使司",Duzhihuishisi,1380,1643,,,302087,"右軍都督府",4329,"明朝",,,,,,
300503,,"Shanxi Duzhihuishisi","山西都指揮使司",Duzhihuishisi,1380,1643,,,302086,"後軍都督府",4329,"明朝",,,,,,
300504,,"Sichuan Duzhihuishisi","四川都指揮使司",Duzhihuishisi,1380,1643,,,302087,"右軍都督府",4329,"明朝",,,,,,
300505,,"Sichuan Xingduzhihuishisi","四川行都指揮使司",Duzhihuishisi,1394,1643,,,302087,"右軍都督府",4329,"明朝",,,,,,
300506,,"Xingdu Liushousi","興都留守司",Liushousi,1368,1643,,,4329,"明朝",,,,,,,,
300507,,"Yunnan Duzhihuishisi","雲南都指揮使司",Duzhihuishisi,1380,1643,,,302087,"右軍都督府",4329,"明朝",,,,,,
300508,,"Zhejiang Duzhihuishisi","浙江都指揮使司",Duzhihuishisi,1380,1643,,,302090,"左軍都督府",4329,"明朝",,,,,,
300509,,"Ninghua shouyu qianhusuo","寧化守禦千戶所","Shouyu qianhusuo",1380,1643,,,300503,"山西都指揮使司",302086,"後軍都督府",4329,"明朝",,,,
300510,,"Kaiyuan wei","開原衛",Wei,1436,1643,0.0,0.0,4965,"遼東都指揮使司",302016,"遼東巡撫",4329,"明朝",,,,
300510,,"Kaiyuan wei","開原衛",Wei,1550,1643,0.0,0.0,4965,"遼東都指揮使司",302029,"薊遼總督",4329,"明朝",,,,
300511,,"Yongchang wei","永昌衛",Wei,1385,1643,101.84153,38.2479,300507,"雲南都指揮使司",302087,"右軍都督府",4329,"明朝",,,,
301004,,"Dahua Changguansi","大華長官司",Zhangguansi,1368,1477,106.38418,25.74321,6584,"金筑州",6567,"貴州布政司",4329,"明朝",,,,
301012,,"Dalongfan Changguansi","大龍番長官司",Zhangguansi,1478,1585,106.67542,25.97518,6711,"程番府",6567,"貴州布政司",4329,"明朝",,,,
301013,,"Xiaochengfan Changguansi","小程番長官司",Zhangguansi,1478,1585,106.67542,26.18026,6711,"程番府",6567,"貴州布政司",4329,"明朝",,,,
301014,,"Xiaolongfan Changguansi","小龍番長官司",Zhangguansi,1478,1585,106.69162,26.18715,6711,"程番府",6567,"貴州布政司",4329,"明朝",,,,
301019,,"Chengfan Changguansi","程番長官司",Zhangguansi,1372,1643,106.65624,26.13876,6639,"貴州宣慰使司",6567,"貴州布政司",4329,"明朝",,,,
301019,,"Chengfan Changguansi","程番長官司",Zhangguansi,1622,1624,106.65624,26.13876,6639,"貴州宣慰使司",6567,"貴州布政司",302002,"貴州總督",4329,"明朝",,
301019,,"Chengfan Changguansi","程番長官司",Zhangguansi,1478,1585,106.65624,26.13876,6711,"程番府",6567,"貴州布政司",4329,"明朝",,,,
301025,,"Shangsi Zhou","上思州",Zhou,1368,1643,107.99125,22.14302,6349,"思明府",6196,"廣西布政司",4329,"明朝",,,,
301025,,"Shangsi Zhou","上思州",Zhou,1458,1565,107.99125,22.14302,6349,"思明府",6196,"廣西布政司",302040,"兩廣巡撫",4329,"明朝",,
301026,,"Dan Zhou","儋州",Zhou,1368,1643,109.34164,19.7487,6176,"瓊州府",6060,"廣東布政司",4329,"明朝",,,,
301026,,"Dan Zhou","儋州",Zhou,1458,1565,109.34164,19.7487,6176,"瓊州府",6060,"廣東布政司",302040,"兩廣巡撫",4329,"明朝",,
301028,,"Ya Zhou","崖州",Zhou,1368,1643,109.16698,18.37546,6176,"瓊州府",6060,"廣東布政司",4329,"明朝",,,,
301028,,"Ya Zhou","崖州",Zhou,1458,1565,109.16698,18.37546,6176,"瓊州府",6060,"廣東布政司",302040,"兩廣巡撫",4329,"明朝",,
301031,,"Chengtian fu","承天府",Fu,1531,1643,112.58926,31.16983,5520,"湖廣布政司",4329,"明朝",,,,,,
301031,,"Chengtian fu","承天府",Fu,1531,1643,112.58926,31.16983,5520,"湖廣布政司",302009,"湖廣巡撫",4329,"明朝",,,,
301031,,"Chengtian fu","承天府",Fu,1622,1624,112.58926,31.16983,302002,"貴州總督",4329,"明朝",,,,,,
301031,,"Chengtian fu","承天府",Fu,1531,1643,112.58926,31.16983,302032,"應天巡撫",4329,"明朝",,,,,,
301031,,"Chengtian fu","承天府",Fu,1643,1643,112.58926,31.16983,302032,"應天巡撫",302058,"九江總督",4329,"明朝",,,,
301031,,"Chengtian fu","承天府",Fu,1643,1643,112.58926,31.16983,302044,"承天巡撫",4329,"明朝",,,,,,
301032,,"Ping zhou","平州",Zhou,1235,1367,113.0755,34.93812,17362,"河南行中書省",16776,"元朝",,,,,,
301033,,"Ying zhou","營州",Zhou,1235,1367,116.08553,38.4357,17309,"遼陽行中書省",16776,"元朝",,,,,,
302001,,"Sichuan zongdu","四川總督",Zongdu,1622,1643,,,4329,"明朝",,,,,,,,
302002,,"Guizhou zongdu","貴州總督",Zongdu,1622,1624,,,4329,"明朝",,,,,,,,
302003,,"Shanxi xunfu","山西巡撫",Xunfu,1449,1643,,,4329,"明朝",,,,,,,,
302004,,"Shandong xunfu","山東巡撫",Xunfu,1449,1643,,,4329,"明朝",,,,,,,,
302005,,"Henan xunfu","河南巡撫",Xunfu,1430,1643,,,4329,"明朝",,,,,,,,
302006,,"Shanxi xunfu","陝西巡撫",Xunfu,1427,1643,,,4329,"明朝",,,,,,,,
302007,,"Sichuan xunfu","四川巡撫",Xunfu,1450,1643,,,4329,"明朝",,,,,,,,
302008,,"Jiangxi xunfu","江西巡撫",Xunfu,1430,1643,,,4329,"明朝",,,,,,,,
302009,,"Huguang xunfu","湖廣巡撫",Xunfu,1430,1643,,,4329,"明朝",,,,,,,,
302010,,"Zhejiang xunfu","浙江巡撫",Xunfu,1430,1643,,,4329,"明朝",,,,,,,,
302011,,"Fujian xunfu","福建巡撫",Xunfu,1436,1643,,,4329,"明朝",,,,,,,,
302012,,"Yunnan xunfu","雲南巡撫",Xunfu,1440,1643,,,4329,"明朝",,,,,,,,
302013,,"Guizhou xunfu","貴州巡撫",Xunfu,1439,1643,,,4329,"明朝",,,,,,,,
302014,,"bei zhili xunfu","北直隸巡撫",Xunfu,1430,1438,,,4329,"明朝",,,,,,,,
302015,,"shuntian xunfu","順天巡撫",Xunfu,1510,1643,,,4329,"明朝",,,,,,,,
302016,,"liaodong xunfu","遼東巡撫",Xunfu,1436,1643,,,4329,"明朝",,,,,,,,
302017,,"xuan fu xunfu","宣府巡撫",Xunfu,1451,1643,,,4329,"明朝",,,,,,,,
302017,,"xuan fu xunfu","宣府巡撫",Xunfu,1451,1643,,,302033,"宣大總督",4329,"明朝",,,,,,
302017,,"xuan fu xunfu","宣府巡撫",Xunfu,1451,1643,,,302055,"宣大山西總督",4329,"明朝",,,,,,
