c_inst_name_code,c_inst_code,c_inst_addr_type_code,c_inst_addr_begin_year,c_inst_addr_end_year,c_inst_addr_id,inst_xcoord,inst_ycoord,c_source,c_pages,c_notes
1559,2541,1,,,8902,0.0,0.0,27842,134,"Temple ID 140472 Location: 府城西; Other: 府西金华寺"
1560,2542,1,,,7452,0.0,0.0,27842,7,"Temple ID 138205 Location: 河津縣雲中山"
1561,2543,1,,,8039,0.0,0.0,27842,4,"Temple ID 138207 Location: 夏津縣東; Founding: 唐代"
1562,2544,1,,,8478,0.0,0.0,27842,8,"Temple ID 140202 Location: 保昌縣北大庾山; Founding: 唐代; Other: 俗名桂南寺"
1563,2545,1,,,7216,0.0,0.0,27842,5,"Temple ID 138208 Location: 房山縣石聖山; Founding: 原西域寺，唐初知苑所居"
1563,2546,1,,,7871,0.0,0.0,27842,5,"Temple ID 139604 Location: 建昌縣雲居山; Founding: 唐元和中; Other: 万历中重建"
1564,2547,1,,,7601,0.0,0.0,27842,6,"Temple ID 139419 Location: 府城內; Founding: 宋代"
1565,2548,1,,,6833,0.0,0.0,27842,6,"Temple ID 140481 Location: 龍泉縣南"
1566,2549,1,,,7221,0.0,0.0,27842,5,"Temple ID 138209 Location: 懷柔縣栲栳山; Founding: 金乾统中"
1566,2550,1,,,7539,0.0,0.0,27842,5,"Temple ID 138210 Location: 吳縣靈岩山; Founding: 晋代; Other: 一名秀峰寺"
1566,2551,1,,,7541,0.0,0.0,27842,5,"Temple ID 138211 Location: 元和縣虎丘山; Other: 旧名虎丘山寺，宋代改"
1566,2552,1,,,8190,0.0,0.0,27842,5,"Temple ID 138212 Location: 嵩縣伏牛山"
1566,2553,1,,,8986,0.0,0.0,27842,5,"Temple ID 139391 Location: 州治西"
1566,2554,1,,,7944,0.0,0.0,27842,5,"Temple ID 139689 Location: 大庾縣雙秀峰; Founding: 唐代"
1566,2555,1,,,8308,0.0,0.0,27842,5,"Temple ID 139872 Location: 邵陽縣東; Founding: 唐元和中"
1566,2556,1,,,7184,0.0,0.0,27842,5,"Temple ID 140325 Location: 江川縣西; Other: 旧名涌泉寺"
1567,2557,1,,,7514,0.0,0.0,27842,7,"Temple ID 138213 Location: 府城妙明橋西北; Founding: 宋乾道中"
1567,2558,1,,,7766,0.0,0.0,27842,7,"Temple ID 138214 Location: 建德縣西; Founding: 宋代"
1567,2559,1,,,7401,0.0,0.0,27842,7,"Temple ID 138215 Location: 介休縣南綿山; Founding: 贞观初"
1567,2560,1,,,7429,0.0,0.0,27842,7,"Temple ID 138216 Location: 陽城山"
1567,2561,1,,,7473,0.0,0.0,27842,7,"Temple ID 138217 Location: 蒲縣翠屏山; Other: 康熙五十一年重修"
1567,2562,1,,,8325,0.0,0.0,27842,7,"Temple ID 139899 Location: 衡山縣祝融峰; Founding: 宋代; Other: 旧名功德寺"
1568,2563,1,,,7449,0.0,0.0,27842,6,"Temple ID 138218 Location: 垣曲縣曹家山"
1569,2564,1,,,7602,0.0,0.0,27842,8,"Temple ID 139421 Location: 錢塘縣武林山; Founding: 晋咸和中"
1570,2565,1,,,7602,0.0,0.0,27842,6,"Temple ID 139420 Location: 錢塘縣五雲山; Founding: 吴越时; Other: 圣主临幸四次"
1571,2566,1,,,7554,0.0,0.0,27842,7,"Temple ID 138219 Location: 溧陽縣東南; Founding: 别名净土院"
1571,2567,1,,,8916,0.0,0.0,27842,7,"Temple ID 140357 Location: 府城西鳴鳳山; Founding: 一名响石寺"
1572,2568,1,,,7223,0.0,0.0,27842,6,"Temple ID 138206 Location: 盤山; Other: 旧名净业庵，乾隆十五年重修"
1573,2569,1,,,7853,0.0,0.0,27842,6,"Temple ID 139567 Location: 新建縣西梅嶺"
1574,2570,1,,,7223,0.0,0.0,27842,7,"Temple ID 138221 Location: 盤山; Founding: 明代"
1575,2571,1,,,7528,0.0,0.0,27842,6,"Temple ID 138222 Location: 嘉定縣南; Founding: 天监中; Other: 旧名南翔寺"
1576,2572,1,,,8960,0.0,0.0,27842,4,"Temple ID 138220 Location: 鎮安縣西北; Founding: 唐代; Other: 正统中重修"
1577,2573,1,,,8187,0.0,0.0,27842,8,"Temple ID 138223 Location: 澠池縣北; Founding:  嘉祐一年; Other: 康熙九年修"
1577,2574,1,,,7685,0.0,0.0,27842,8,"Temple ID 139500 Location: 會稽縣雲門山; Founding: 晋代; Other: 天启中重 建"
1577,2575,1,,,8420,0.0,0.0,27842,8,"Temple ID 140191 Location: 乳源縣北雲門山; Founding: 五代文偃"
1578,2576,1,,,7397,0.0,0.0,27842,6,"Temple ID 138224 Location: 岢嵐州西; Founding: 宣和三年"
1579,2577,1,,,8925,0.0,0.0,27842,4,"Temple ID 140324 Location: 府城西北"
1580,2578,1,,,7183,0.0,0.0,27842,6,"Temple ID 140326 Location: 河陽縣龍鳳山; Other: 唐代"
1581,2579,1,,,0,0.0,0.0,27842,246,"Temple ID 139306 Location: 泉縣雷牙鎮; Other: 金代赐额，金大定中重修"
1582,2580,1,,,0,0.0,0.0,27842,246,"Temple ID 140462 Location: 天柱縣東; Other: 近处有罗汉堂"
1583,2581,1,,,7143,0.0,0.0,27842,246,"Temple ID 139417 Location: 敦煌縣南; Founding: 唐代; Other: 千佛洞、岩石间有万余佛像"
1584,2582,1,,,7456,0.0,0.0,27842,263,"Temple ID 139307 Location: 岳陽縣北鳳凰山"
1585,2583,1,,,7277,0.0,0.0,27842,259,"Temple ID 139014 Location: 博野縣東南; Founding: 唐高宗时; Other: 明洪武中重建"
1585,2584,1,,,7458,0.0,0.0,27842,259,"Temple ID 139015 Location: 曲沃縣東; Founding: 唐初"
1585,2585,1,,,8474,0.0,0.0,27842,259,"Temple ID 140250 Location: 州東南陰那山; Other: 唐僧了拳道场"
1586,2586,1,,,8095,0.0,0.0,27842,259,"Temple ID 139016 Location: 商邱縣城南; Other: 宋代赐额"
1587,2587,1,,,8095,0.0,0.0,27842,261,"Temple ID 139017 Location: 商邱縣城東靈臺; Founding: 隋开皇二年"
1587,2588,1,,,8943,0.0,0.0,27842,261,"Temple ID 139018 Location: 渭南縣東南靈臺山"
1588,2589,1,,,7359,0.0,0.0,27842,259,"Temple ID 139019 Location: 保安州南; Founding: 金，泰和八年"
1588,2590,1,,,7743,0.0,0.0,27842,259,"Temple ID 139020 Location: 繁昌縣西北靈山墩"
1588,2591,1,,,8175,0.0,0.0,27842,260,"Temple ID 139021 Location: 羅山縣西南靈山; Founding: 宋代开基，明宣德七年创建佛殿; Other: 弘治中增修"
1589,2592,1,,,8447,0.0,0.0,27842,260,"Temple ID 140217 Location: 潮陽縣西; Founding: 唐贞元初; Other: 僧大颠居处"
1590,2593,1,,,7357,0.0,0.0,27842,258,"Temple ID 139022 Location: 蔚州城內; Other: 俗称前寺"
1590,2594,1,,,7399,0.0,0.0,27842,258,"Temple ID 139023 Location: 汾陽縣北"
1590,2595,1,,,7416,0.0,0.0,27842,258,"Temple ID 139024 Location: 州東石林村; Other: 土称灵岗寺，州城北灵感院"
1590,2596,1,,,7965,0.0,0.0,27842,258,"Temple ID 139025 Location: 長清縣東南方山; Founding: 后魏正光中法空; Other: 三藏法师遗足迹，佛国澄单锡之地"
1590,2597,1,,,8355,0.0,0.0,27842,258,"Temple ID 139898 Location: 挑源縣北靈岩山"
1591,2598,1,,,7848,0.0,0.0,27842,259,"Temple ID 140107 Location: 莆田縣城南; Founding: 梁郑露舍宅"
1592,2599,1,,,7441,0.0,0.0,27842,262,"Temple ID 139026 Location: 虞鄉縣西南方山; Other: 唐咸通中重建"
1592,2600,1,,,8230,0.0,0.0,27842,262,"Temple ID 139753 Location: 黃梅縣東北烏牙山; Founding: 唐代; Other: 宋张商英轮藏记忆"
1592,2601,1,,,6853,0.0,0.0,27842,262,"Temple ID 140520 Location: 畢節縣西"
1593,2602,1,,,6798,0.0,0.0,27842,261,"Temple ID 139027 Location: 赤峰縣遮蓋山; Founding: 金代; Other: 有千佛洞"
1593,2603,1,,,7920,0.0,0.0,27842,261,"Temple ID 139660 Location: 安福縣治南; Founding: 唐代; Other: 永嘉乡有香积院"
1594,2604,1,,,7477,0.0,0.0,27842,258,"Temple ID 139028 Location: 五臺縣東北北臺; Founding: 明万历中; Other: 康熙二十二年发帑重建，乾隆十四年重修"
1594,2605,1,,,7572,0.0,0.0,27842,258,"Temple ID 139416 Location: 州東南仙人山; Founding: 唐代"
1595,2606,1,,,7757,0.0,0.0,27842,261,"Temple ID 139029 Location: 祁門縣北; Founding: 唐乾宁中"
1595,2607,1,,,7429,0.0,0.0,27842,261,"Temple ID 139030 Location: 陽城縣西; Founding: 唐代"
1595,2608,1,,,7416,0.0,0.0,27842,261,"Temple ID 139031 Location: 州南南程村; Founding: 宋太平兴国中; Other: 有冲慧、冲淑二真人像"
1595,2609,1,,,8126,0.0,0.0,27842,261,"Temple ID 139032 Location: 安陽縣西南; Founding: 唐景龙中"
1595,2610,1,,,8247,0.0,0.0,27842,261,"Temple ID 139830 Location: 南漳縣東南; Founding: 晋隆安初; Other: 一名静林寺"
1595,2611,1,,,8277,0.0,0.0,27842,261,"Temple ID 139843 Location: 皈州南; Founding: 宋代; Other: 州南有铜佛寺，万寿寺"
1596,2612,1,,,7272,0.0,0.0,27842,259,"Temple ID 139033 Location: 唐縣東北風靈源山; Founding: 唐上元二年"
1597,2613,1,,,8760,0.0,0.0,27842,259,"Temple ID 140004 Location: 廣元縣東嘉川壩"
1598,2614,1,,,7384,0.0,0.0,27842,260,"Temple ID 139034 Location: 豐潤縣東; Other: 唐代福兴院，金承安中修"
1598,2615,1,,,7185,0.0,0.0,27842,260,"Temple ID 140550 Location: 新興州東靈照山; Other: 元莲峰结茅于此，为诸刹冠"
1599,2616,1,,,7774,0.0,0.0,27842,260,"Temple ID 140103 Location: 福清縣靈石山; Founding: 唐代"
1600,2617,1,,,7655,0.0,0.0,27842,262,"Temple ID 139554 Location: 龍游縣西; Founding: 晋代; Other: 姑蔑子故宫"
1601,2618,1,,,8002,0.0,0.0,27842,260,"Temple ID 139035 Location: 滕縣東薛山; Founding: 唐初; Other: 元大德中重修"
1601,2619,1,,,7153,0.0,0.0,27842,260,"Temple ID 140299 Location: 富明縣西; Founding: 元延祐初"
1602,2620,1,,,7558,0.0,0.0,27842,259,"Temple ID 139036 Location: 上元縣東北鐘山; Founding: 梁武帝宝志在左; Other: 初名开善寺，宋代太平兴国寺，后蒋山寺，明代今名"
1603,2621,1,,,7261,0.0,0.0,27842,258,"Temple ID 139037 Location: 府城西; Other: 乾隆十一年，二十六年，四十六年巡幸"
1604,2622,1,,,7538,0.0,0.0,27842,260,"Temple ID 139038 Location: 府城東北隅; Founding: 梁天监中; Other: 初名永光院，祥符中今名"
1604,2623,1,,,8778,0.0,0.0,27842,260,"Temple ID 140016 Location: 營山縣東; Founding: 宋乾道初"
1605,2624,1,,,7917,0.0,0.0,27842,130,"Temple ID 139650 Location: 戶陵縣青原山; Other: 宋治平三年，安隐寺，崇宁初回名，明初修，为双林"
1606,2625,1,,,8262,0.0,0.0,27842,130,"Temple ID 139801 Location: 遠安縣去夢山; Founding: 唐代"
1607,2626,1,,,7428,0.0,0.0,27842,130,"Temple ID 139308 Location: 鳳臺縣峽石山; Founding: 北齐; Other: 隋译经僧慧远故居，翻译湿磐经，宋名福严寺，后今名"
1607,2627,1,,,7928,0.0,0.0,27842,130,"Temple ID 139702 Location: 州西蓮花山; Founding: 宋代; Other: 康熙五年重修"
1608,2628,1,,,8296,0.0,0.0,27842,127,"Temple ID 139855 Location: 醴陵縣西; Founding: 唐代; Other: 明代王守仁流谪龙场途中在此讲学"
1609,2629,1,,,7366,0.0,0.0,27842,131,"Temple ID 139309 Location: 灤平縣西; Founding: 康熙中"
1610,2630,1,,,7503,0.0,0.0,27842,130,"Temple ID 139311 Location: 渾源州南; Founding: 元至治三年"
1611,2631,1,,,8718,0.0,0.0,27842,131,"Temple ID 140040 Location: 戶山縣北"
1612,2632,1,,,8264,0.0,0.0,27842,131,"Temple ID 139802 Location: 江陵縣西; Founding: 唐成享中"
1613,2633,1,,,7602,0.0,0.0,27842,182,"Temple ID 139449 Location: 錢塘縣靈隱山; Other: 唐韬光居处"
1614,2634,1,,,7546,0.0,0.0,27842,162,"Temple ID 139312 Location: 常熟縣西; Founding: 梁石使臣; Other: 初名顶山禅院，治平四年今额十景"
1615,2635,1,,,8215,0.0,0.0,27842,182,"Temple ID 139720 Location: 江夏縣; Founding: 宋大明五年; Other: 顺治中重修"
1616,2636,1,,,8002,0.0,0.0,27842,57,"Temple ID 138815 Location: 滕縣城南; Founding: 汉乾祐中; Other: 金大定二年赐额"
1617,2637,1,,,7211,0.0,0.0,27842,57,"Temple ID 138816; Other: 俗名黄姑寺，康熙中敕修）"
1618,2638,1,,,8901,0.0,0.0,27842,195,"Temple ID 140501 Location: 府成東山"
1619,2639,1,,,7611,0.0,0.0,27842,195,"Temple ID 139485 Location: 唐鹹通中; Other: 寺西舍利石塔"
1620,2640,1,,,8681,0.0,0.0,27842,196,"Temple ID 139982 Location: 灌縣西南; Other: 广明中赐名"
1621,2641,1,,,7437,0.0,0.0,27842,244,"Temple ID 139314 Location: 夏縣西嗚條崗; Other: 宋元丰八年赐额"
1622,2642,1,,,8974,0.0,0.0,27842,42,"Temple ID 139313 Location: 朝邑縣南新市鎮; Founding: 梁天监中; Other: 贞观二年十三级浮图建立"
1623,2643,1,,,8110,0.0,0.0,27842,79,"Temple ID 139318 Location: 瀋邱縣南小河岸"
1624,2644,1,,,7211,0.0,0.0,27842,77,"Temple ID 139315 Location: 玉泉山（靜明園）; Founding: 乾隆二十二年修造; Other: 八方塔"
1624,2645,1,,,7218,0.0,0.0,27842,77,"Temple ID 139316 Location: 昌平州永豐屯; Other: 旧名弥勒院，康熙五十九年今名"
1625,2646,1,,,7853,0.0,0.0,27842,78,"Temple ID 139571 Location: 新建縣西山; Founding: 晋雲显"
1626,2647,1,,,7211,0.0,0.0,27842,78,"Temple ID 139319 Location: 香山（靜宜園址）; Founding: 辽代始建，金大定二十六年重建; Other: 金名大永安寺，又名甘露寺，康熙十六年重修，藏经阁为燕京八景"
1626,2648,1,,,7450,0.0,0.0,27842,78,"Temple ID 139320 Location: 聞喜縣官莊嶺; Founding: 明代; Other: 晋公祠"
1626,2649,1,,,8184,0.0,0.0,27842,78,"Temple ID 139321 Location: 洛陽縣西南; Founding: 后魏熙平九年; Other: 唐熙四十六年重修"
1626,2650,1,,,8122,0.0,0.0,27842,78,"Temple ID 139322 Location: 寶豐縣龍山; Founding: 唐代; Other: 古塔"
1626,2651,1,,,8379,0.0,0.0,27842,78,"Temple ID 139960 Location: 州西; Founding: 明洪武中"
1626,2652,1,,,8586,0.0,0.0,27842,78,"Temple ID 140265 Location: 府城南關內"
1627,2653,1,,,7909,0.0,0.0,27842,78,"Temple ID 139662 Location: 上高縣西浮樓嶺東; Founding: 唐代"
1628,2654,1,,,7621,0.0,0.0,27842,77,"Temple ID 139462 Location: 秀水縣北; Other: 旧名懒石庵，康熙四十四年今额"
1628,2655,1,,,7189,0.0,0.0,27842,77,"Temple ID 140313 Location: 通海縣東，東山"
1629,2656,1,,,8077,0.0,0.0,27842,78,"Temple ID 139323 Location: 密縣西; Founding: 天宝七年，开皇一年开宝二年; Other: 有三寺"
1630,2657,1,,,8336,0.0,0.0,27842,79,"Temple ID 139952 Location: 桂陽縣西南"
1631,2658,1,,,7223,0.0,0.0,27842,79,"Temple ID 139324 Location: 薊州北; Other: 本州最胜地"
1631,2659,1,,,7558,0.0,0.0,27842,79,"Temple ID 139325 Location: 上元縣太平門; Founding: 明代; Other: 旧名兴善寺，康熙三十八年今名"
1631,2660,1,,,7524,0.0,0.0,27842,80,"Temple ID 139326 Location: 州西北古塘灣; Other: 旧名香云寺，康熙十二年今名"
1631,2661,1,,,8978,0.0,0.0,27842,80,"Temple ID 139327 Location: 安塞縣西洛水; Founding: 唐开元初"
1631,2662,1,,,7846,0.0,0.0,27842,80,"Temple ID 140170 Location: 德化縣北楊梅園; Other: 宋天圣中移此"
1631,2663,1,,,8614,0.0,0.0,27842,80,"Temple ID 140253 Location: 義寧縣治西南; Founding: 唐咸通五年"
1631,2664,1,,,8924,0.0,0.0,27842,80,"Temple ID 140314 Location: 建水縣東北; Founding: 元代; Other: 郡中名胜"
1632,2665,1,,,7480,0.0,0.0,27842,79,"Temple ID 139328 Location: 州西南三嵬山; Founding: 唐光化中"
1632,2666,1,,,8134,0.0,0.0,27842,79,"Temple ID 139329 Location: 汲縣霜落山; Other: 元延祐中重建"
1633,2667,1,,,8372,0.0,0.0,27842,80,"Temple ID 139917 Location: 滬縣北; Other: 邑胜境"
1634,2668,1,,,7214,0.0,0.0,27842,77,"Temple ID 139330 Location: 香山南; Founding: 康熙中，海岫重修; Other: 旧名平坡寺，圣感寺"
1635,2669,1,,,8940,0.0,0.0,27842,79,"Temple ID 139332 Location: 長安縣神木原; Founding: 唐，永隆二年; Other: 长安志开利寺"
1635,2670,1,,,8431,0.0,0.0,27842,79,"Temple ID 140211 Location: 博羅縣西; Other: 有苏轼游香积寺诗引"
1635,2671,1,,,8475,0.0,0.0,27842,79,"Temple ID 140248 Location: 陽山縣北浦下鄉; Founding: 宋绍兴一年"
1636,2672,1,,,9002,0.0,0.0,27842,77,"Temple ID 139381 Location: 州北; Founding: 元代"
1637,2673,1,,,7750,0.0,0.0,27842,77,"Temple ID 139331 Location: 寧國縣西; Founding: 唐代"
1638,2674,1,,,7570,0.0,0.0,27842,79,"Temple ID 139333 Location: 江都縣東黃金壩; Other: 旧名五台山，康熙三十八年，乾隆十六年二十二年二十七年三十年巡幸"
1639,2675,1,,,7743,0.0,0.0,27842,77,"Temple ID 139317 Location: 繁昌縣得爐峰; Founding: 唐元和中"
1640,2676,1,,,7708,0.0,0.0,27842,188,"Temple ID 139334 Location: 州城東"
1641,2677,1,,,7888,0.0,0.0,27842,188,"Temple ID 139591 Location: 安仁縣南; Founding: 唐代; Other: 元末毁，明洪武初重建"
1642,2678,1,,,8670,0.0,0.0,27842,188,"Temple ID 139981 Location: 華陽縣東; Other: 旧名正觉院，马祖过访地"
1643,2679,1,,,7597,0.0,0.0,27842,180,"Temple ID 139186 Location: 蕭縣都仁鄉; Founding: 唐大和一年"
1644,2680,1,,,7570,0.0,0.0,27842,80,"Temple ID 139335 Location: 江都縣南，三漢河西岸; Founding: 康熙三十八年; Other: 康熙三十八年四十二年四十五年四十六年行幸"
1645,2681,1,,,7820,0.0,0.0,27842,81,"Temple ID 140180 Location: 漳平縣西，龍停山; Founding: 明代; Other: 一邑世观"
1646,2682,1,,,7132,0.0,0.0,27842,80,"Temple ID 140359 Location: 姚州北; Founding: 晋天福中; Other: 一名白塔，高十五级"
1647,2683,1,,,8266,0.0,0.0,27842,81,"Temple ID 139797 Location: 石首縣西高陵崗"
1648,2684,1,,,7804,0.0,0.0,27842,80,"Temple ID 140126 Location: 永安縣城東北隅; Founding: 唐中和二年"
1649,2685,1,,,8738,0.0,0.0,27842,229,"Temple ID 140071 Location: 大邑縣治西; Other: 元末毁，明初重建"
1650,2686,1,,,7602,0.0,0.0,27842,229,"Temple ID 139455 Location: 錢塘縣葛嶺西; Other: 俗名喜鹊寺，唐鸟窠禅师道场"
1650,2687,1,,,8245,0.0,0.0,27842,229,"Temple ID 139828 Location: 襄陽縣東南"
1651,2688,1,,,7771,0.0,0.0,27842,229,"Temple ID 140101 Location: 候官縣鳳池山; Founding: 汉乾祐中; Other: 宋陈瓘流地"
1652,2689,1,,,7183,0.0,0.0,27842,229,"Temple ID 140337 Location: 河陽縣東北; Founding: 明隆庆中"
1653,2690,1,,,7877,0.0,0.0,27842,19,"Temple ID 139594 Location: 鉛山縣北; Other: 旧名仁寿寺"
1654,2691,1,,,7211,0.0,0.0,27842,98,"Temple ID 139339 Location: 宣武門內; Founding: 唐代; Other: 有贞观二十二年唐人所书心经"
1655,2692,1,,,7350,0.0,0.0,27842,98,"Temple ID 139338 Location: 山莊內; Founding: na; Other: 光景绝胜"
1656,2693,1,,,8215,0.0,0.0,27842,18,"Temple ID 139704 Location: 江夏縣東南; Founding: 六朝; Other: 黄祖杀弥衡处(府志)"
1657,2694,1,,,8109,0.0,0.0,27842,264,"Temple ID 139340 Location: 項城縣北南頓街; Founding: 梁武帝"
1657,2695,1,,,7626,0.0,0.0,27842,264,"Temple ID 139476 Location: 海鹽縣西北"
1657,2696,1,,,8763,0.0,0.0,27842,264,"Temple ID 140005 Location: 蒼溪縣北關外; Founding: 宋淳熙中"
1657,2697,1,,,7191,0.0,0.0,27842,264,"Temple ID 140323 Location: 蒙自縣治南; Founding: 元泰定中; Other: 明嘉靖中重修"
1658,2698,1,,,8098,0.0,0.0,27842,81,"Temple ID 139341 Location: 寧陵縣西南; Founding: 后魏大定三年"
1659,2699,1,,,7910,0.0,0.0,27842,81,"Temple ID 139663 Location: 新昌縣西北; Other: 唐名灵鹫，断际禅师希运道场，宋绍兴中报恩广孝寺，山宗祯中重建"
1659,2700,1,,,7774,0.0,0.0,27842,81,"Temple ID 140094 Location: 福清縣西南; Founding: 唐，贞元初"
1659,2701,1,,,20016,0.0,0.0,27842,81,"Temple ID 140167 Location: 臺灣縣北門外; Founding: 康熙二十七年; Other: 康熙三十二年重建"
1660,2702,1,,,8963,0.0,0.0,27842,81,"Temple ID 139342 Location: 雒南縣燕子山; Other: 唐黄龙视禅师驻场锡处"
1660,2703,1,,,8743,0.0,0.0,27842,81,"Temple ID 140083 Location: 州治東南; Founding: 明洪武中"
1661,2704,1,,,7802,0.0,0.0,27842,2,"Temple ID 140121 Location: 南平縣東北; Founding: 大顺二年; Other: 明宣德十年重建"
1662,2705,1,,,7762,0.0,0.0,27842,131,"Temple ID 139344 Location: 貴池縣南齊山; Other: 宋杨万里宿齐山诗"
1663,2706,1,,,7578,0.0,0.0,27842,131,"Temple ID 139343 Location: 寶應縣磨旗墩; Founding: 南唐，保泰四年; Other: 梁武帝读书地"
1664,2707,1,,,8022,0.0,0.0,27842,131,"Temple ID 139345 Location: 鄆城縣治西; Founding: 明未重建"
1665,2708,1,,,8965,0.0,0.0,27842,251,"Temple ID 140558 Location: 大荔縣賈家莊; Founding: 宋元嘉五年"
1708,2767,1,,,8236,0.0,0.0,27842,100,"Temple ID 139780 Location: 應城縣西"
1709,2768,1,,,8260,0.0,0.0,27842,99,"Temple ID 139760 Location: 荊門州北; Founding: 晋代; Other: 一名灵鹫寺，又名广济庵"
1710,2769,1,,,7663,0.0,0.0,27842,98,"Temple ID 139557 Location: 淳安縣東北; Founding: 唐，贞观一年"
1711,2770,1,,,7866,0.0,0.0,27842,99,"Temple ID 139613 Location: 湖口縣地上鐘山; Founding: 康咸通一年; Other: 初名崇寿寺，隆兴中重建今名康熙中重修"
1712,2771,1,,,7303,0.0,0.0,27842,98,"Temple ID 138173 Location: 州東北; Founding: 辽寿昌五年"
1713,2772,1,,,7735,0.0,0.0,27842,99,"Temple ID 138177 Location: 盱眙縣治西; Founding: 宋天禧二年"
1714,2773,1,,,7445,0.0,0.0,27842,18,"Temple ID 138178 Location: 萬泉縣; Founding: 金天兴初"
1715,2774,1,,,7866,0.0,0.0,27842,18,"Temple ID 139612 Location: 湖口縣北下鐘山; Founding: 唐龙纪; Other: 旧宝钟院，宋嘉祐中今名"
1716,2775,1,,,8249,0.0,0.0,27842,197,"Temple ID 139823 Location: 谷城縣南; Founding: 梁太清中"
1717,2776,1,,,6767,0.0,0.0,27842,211,"Temple ID 139399 Location: 河州北; Founding: 唐代; Other: 黄河口山石上佛高十余丈。"
1718,2777,1,,,8734,0.0,0.0,27842,161,"Temple ID 140065 Location: 青神縣治南; Founding: 唐代; Other: 旧名景德院"
1719,2778,1,,,8902,0.0,0.0,27842,162,"Temple ID 140474 Location: 府治東; Founding: 明万历中"
1720,2779,1,,,8899,0.0,0.0,27842,161,"Temple ID 140457 Location: 府城東北東岩洞"
1720,2780,1,,,6839,0.0,0.0,27842,161,"Temple ID 140473 Location: 印山縣北; Other: 它有柏山寺"
1721,2781,1,,,8899,0.0,0.0,27842,162,"Temple ID 140458 Location: 府城北"
1722,2782,1,,,7567,0.0,0.0,27842,161,"Temple ID 138190 Location: 如皋縣東北; Founding: 唐代"
1723,2783,1,,,8357,0.0,0.0,27842,161,"Temple ID 139941 Location: 州西北; Other: 罗念庵游诗"
1724,2784,1,,,6833,0.0,0.0,27842,161,"Temple ID 140487 Location: 龍泉縣南"
1725,2785,1,,,7452,0.0,0.0,27842,222,"Temple ID 138191 Location: 河津縣治南; Founding: 隋开皇中; Other: 铁佛寺，唐麟德中立"
1726,2786,1,,,7799,0.0,0.0,27842,222,"Temple ID 140153 Location: 泰寧縣瑞溪保; Founding: 唐天祐二年; Other: 宋李纲读书处"
1727,2787,1,,,8255,0.0,0.0,27842,222,"Temple ID 139836 Location: 竹溪縣東"
1728,2788,1,,,7815,0.0,0.0,27842,222,"Temple ID 140160 Location: 連城縣表席裏; Founding: 五代，晋天福中; Other: 初名保福院，宋泰定中今名，明初重建"
1729,2789,1,,,8325,0.0,0.0,27842,157,"Temple ID 139907 Location: 衡山縣祝融峰"
1730,2790,1,,,7764,0.0,0.0,27842,41,"Temple ID 138193 Location: 青陽縣西南九華山九子峰"
1731,2791,1,,,7206,0.0,0.0,27842,41,"Temple ID 140347 Location: 雲南縣北九頂山"
1732,2792,1,,,6793,0.0,0.0,27842,41,"Temple ID 140433 Location: 黃平州北九頂山"
1733,2793,1,,,7316,0.0,0.0,27842,55,"Temple ID 138196 Location: 高邑縣治西南; Founding: 唐代; Other:  有乾明塔"
1733,2794,1,,,8081,0.0,0.0,27842,55,"Temple ID 138197 Location: 鄢陵縣西北; Founding: 唐代; Other: 顺治六年重修"
1733,2795,1,,,8126,0.0,0.0,27842,55,"Temple ID 138198 Location: 安陽縣西南; Founding: 五代周显德中"
1733,2796,1,,,8158,0.0,0.0,27842,56,"Temple ID 138199 Location: 新野縣東南; Other: 汉阴皇后故宅"
1733,2797,1,,,8118,0.0,0.0,27842,56,"Temple ID 138200 Location: 襄城縣南，首山; Founding: 五代唐清泰; Other: 顺治五年重修"
1733,2798,1,,,8124,0.0,0.0,27842,56,"Temple ID 138201 Location: 伊陽縣南現山; Founding: 北齐，天保中（敕名弥陀寺）; Other: 后唐名天成寺，宋代今名"
1733,2799,1,,,9020,0.0,0.0,27842,56,"Temple ID 138202 Location: 南鄭縣西中梁山; Founding: 宋代"
1733,2800,1,,,8226,0.0,0.0,27842,56,"Temple ID 139740 Location: 黃岡縣東; Other: 雪后到干明寺宿诗（宋苏轼）"
1733,2801,1,,,8238,0.0,0.0,27842,56,"Temple ID 139777 Location: 應山大龍寺; Founding: 唐代"
1733,2802,1,,,8343,0.0,0.0,27842,56,"Temple ID 139881 Location: 巴陵縣南; Founding: 五代; Other: 宋名干元寺，旧永庆寺，别名新开寺"
1733,2803,1,,,8351,0.0,0.0,27842,56,"Temple ID 139893 Location: 武陵縣善德山; Founding: 唐咸通中; Other: 初名德山精舍又名古德禅院，道书中第五十三福地"
1733,2804,1,,,8410,0.0,0.0,27842,56,"Temple ID 140221 Location: 德慶州北香山; Other: 今名香山寺"
1734,2805,1,,,8254,0.0,0.0,27842,55,"Temple ID 139832 Location: 鄖西縣北"
1735,2806,1,,,7193,0.0,0.0,27842,57,"Temple ID 140312 Location: 石屏州乾陽山; Founding: 元代; Other: 明弘治中重修"
1736,2807,1,,,9009,0.0,0.0,27842,185,"Temple ID 138203 Location: 武功縣東北"
1737,2808,1,,,7704,0.0,0.0,27842,185,"Temple ID 138204 Location: 太湖縣北; Other: 二祖慧可居所"
1738,2809,1,,,8267,0.0,0.0,27842,185,"Temple ID 139811 Location: 公安縣東北; Founding: 晋太和二年; Other: 一名兴化寺，万寿寺，光孝寺"
